1.34150553	1.21568632
1.34150553	0.98039216
1.34569979	1.72549021
1.34970570	2.86274505
1.34970570	2.88235283
1.35382628	2.43137264
1.35797143	2.35294127
1.36202645	2.72549009
1.36202645	2.90196085
1.36608160	2.90196085
1.37034953	2.78431368
1.37433910	2.64705873
1.37433910	2.56862736
1.37842691	2.50980401
1.38249826	2.39215684
1.38654518	1.76470590
1.39066577	1.29411769
1.39476991	0.52941179
1.39476991	0.25490198
1.39894783	1.56862748
1.40292919	2.62745094
1.40706611	2.54901958
1.40706611	2.66666675
1.41121125	2.80392146
1.41529906	2.80392146
1.41946065	2.68627453
1.41946065	2.47058821
1.42340100	2.01960778
1.42759526	2.03921580
1.43172407	1.49019611
1.43583643	3.23529410
1.43980956	3.50980401
1.43980956	3.50980401
1.44385636	3.05882359
1.44804251	1.88235295
1.45216310	1.74509799
1.45216310	2.23529410
1.45627546	2.72549009
1.46030593	2.35294127
1.46445107	2.39215684
1.46445107	2.62745094
1.46858799	2.72549009
1.47271681	2.72549009
1.47668171	2.37254906
1.48083508	1.90196073
1.48493922	1.78431368
1.48493922	1.56862748
1.48906803	1.70588231
1.49306571	2.58823538
1.49732554	2.33333325
1.49732554	1.45098042
1.50133967	0.92156863
1.50539470	1.96078432
1.50953162	2.58823538
1.50953162	2.84313726
1.51354575	2.64705873
1.51758444	2.11764717
1.52177048	2.01960778
1.52579272	1.86274505
1.52994609	1.66666663
1.52994609	1.98039210
1.53404212	2.29411769
1.53813815	2.31372547
1.54226685	1.84313726
1.54226685	1.84313726
1.54637110	1.43137252
1.55040157	1.21568632
1.55456305	1.90196073
1.55456305	1.86274505
1.55865085	0.96078432
1.56279600	2.01960778
1.56671178	3.25490189
1.57087338	3.05882359
1.57497752	3.13725495
1.57497752	3.01960778
1.57916367	2.66666675
1.58329237	2.56862736
1.58729017	2.60784316
1.58729017	2.49019599
1.59152544	2.33333325
1.59551489	2.19607854
1.59973371	2.31372547
1.59973371	2.00000000
1.60370684	1.62745094
1.60784388	1.49019611
1.61190712	1.45098042
1.61605227	2.05882359
1.62005806	2.50980401
1.62005806	2.05882359
1.62415409	1.50980389
1.62824190	1.39215684
1.63245261	1.37254906
1.63245261	2.07843137
1.63638473	2.37254906
1.64051354	2.74509811
1.64469147	2.84313726
1.64469147	2.37254906
1.64882028	1.03921568
1.65296543	1.96078432
1.65693855	2.66666675
1.66109180	2.68627453
1.66520417	2.58823538
1.66520417	2.43137264
1.66928387	2.13725495
1.67331433	0.58823532
1.67743492	0.74509805
1.67743492	1.54901958
1.68156362	2.09803915
1.68602824	2.68627453
1.68989491	2.76470590
1.68989491	2.78431368
1.69390082	2.19607854
1.69802141	1.17647064
1.69802141	0.92156863
1.70213377	1.47058821
1.70622981	2.21568632
1.71030939	2.45098042
1.71030939	2.70588231
1.71429884	2.78431368
1.71849322	2.68627453
1.72254825	2.56862736
1.72254825	2.50980401
1.72654593	2.31372547
1.73074019	2.01960778
1.73480344	2.15686274
1.73480344	2.29411769
1.73892403	2.39215684
1.74306917	2.37254906
1.74306917	2.56862736
1.74707508	2.19607854
1.75122023	0.54901963
1.75533259	0.09803922
1.75533259	1.74509799
1.75946140	2.72549009
1.76345909	3.17647052
1.76751411	3.35294127
1.76751411	3.43137264
1.77165926	2.92156863
1.77573073	1.37254906
1.77993321	2.50980401
1.77993321	3.37254906
1.78391445	4.11764717
1.78797770	4.37254906
1.78797770	4.37254906
1.79213107	4.35294104
1.79631722	4.25490189
1.80029845	3.62745094
1.80029845	3.39215684
1.80441093	3.29411769
1.80856419	3.50980401
1.81281590	3.58823538
1.81281590	3.54901958
1.81670702	3.54901958
1.82082760	3.00000000
1.82496464	2.15686274
1.82496464	1.23529410
1.82907701	2.54901958
1.83321393	3.17647052
1.83321393	3.58823538
1.83732629	3.78431368
1.84138954	3.88235283
1.84554291	3.00000000
1.84554291	0.50980395
1.84964705	0.41176471
1.85371852	2.98039222
1.85769165	4.09803915
1.85769165	4.52941179
1.86172211	4.66666651
1.86592460	4.70588255
1.87001240	4.54901981
1.87001240	4.37254906
1.87400186	3.21568632
1.87831092	1.66666663
1.87831092	1.56862748
1.88234138	2.62745094
1.88633907	2.72549009
1.89045966	2.66666675
1.89045966	2.49019599
1.89457202	2.15686274
1.89871716	1.72549021
1.90275586	1.62745094
1.90275586	1.58823526
1.90674531	1.49019611
1.91089869	1.66666663
1.91500282	1.54901958
1.91918898	0.00000000
1.92326856	0.00000000
1.92326856	0.00000000
1.92724168	2.56862736
1.93147695	4.23529434
1.93558121	4.56862736
1.93558121	3.94117641
1.93970990	3.78431368
1.94368303	3.49019599
1.94782817	3.15686274
1.94782817	2.96078420
1.95194066	2.80392146
1.95607758	2.98039222
1.96004248	2.25490189
1.96422863	1.05882359
1.96829188	0.00000000
1.96829188	0.96078432
1.97239602	2.13725495
1.97634459	2.27450991
1.98053074	2.33333325
1.98053074	2.39215684
1.98465943	1.21568632
1.98873091	0.00000000
1.99292517	0.00000000
1.99292517	0.62745100
1.99697208	1.96078432
2.00105977	2.39215684
2.00520492	2.09803915
2.00928450	0.84313726
2.01349521	0.00000000
2.01349521	0.00000000
2.01742744	0.56862748
2.02159715	2.11764717
2.02560306	2.66666675
2.02560306	2.66666675
2.02975631	2.50980401
2.03376222	2.17647052
2.03785825	2.23529410
2.03785825	0.92156863
2.04203629	0.27450982
2.04620600	1.50980389
2.05033469	2.09803915
2.05433249	2.05882359
2.05837107	1.98039210
2.05837107	1.35294116
2.06252432	0.41176471
2.06659579	0.01960784
2.07069993	0.56862748
2.07069993	1.01960790
2.07481241	0.96078432
2.07890844	0.50980395
2.08298802	0.00000000
2.08298802	0.00000000
2.08702660	0.00000000
2.09123731	1.21568632
2.09532523	4.39215708
2.09940481	4.39215708
2.10350084	3.96078420
2.10350084	3.41176462
2.10749841	2.90196085
2.11173368	1.86274505
2.11579704	0.70588237
2.11579704	0.29411766
2.11990118	0.60784316
2.12390709	0.72549021
2.12809324	0.78431374
2.12809324	0.86274511
2.13220549	0.90196079
2.13630986	0.88235295
2.14031553	0.00000000
2.14440346	0.15686275
2.14857316	1.11764705
2.14857316	1.74509799
2.15266109	2.25490189
2.15672421	2.35294127
2.16077113	0.72549021
2.16077113	0.00000000
2.16490793	0.00000000
2.16897941	0.72549021
2.17319822	0.80392158
2.17319822	1.39215684
2.17728615	1.96078432
2.18133307	1.80392158
2.18542910	0.00000000
2.18958235	0.09803922
2.19371939	1.01960790
2.19371939	1.92156863
2.19770050	2.35294127
2.20182943	2.19607854
2.20592546	1.94117641
2.20592546	1.31372547
2.21007872	0.00000000
2.21404362	0.00000000
2.21829534	0.19607843
2.21829534	1.19607842
2.22227669	1.70588231
2.22652817	1.31372547
2.22652817	0.00000000
2.23038673	0.00000000
2.23456454	0.00000000
2.23866057	0.01960784
2.23866057	0.23529412
2.24278927	1.29411769
2.24683619	2.31372547
2.25095677	2.35294127
2.25095677	2.64705873
2.25506091	2.64705873
2.25919795	3.01960778
2.26330209	2.50980401
2.26330209	0.72549021
2.26729989	0.00000000
2.27142859	0.21568628
2.27142859	1.68627453
2.27554917	2.84313726
2.27967787	3.15686274
2.28379035	3.33333325
2.28379035	3.37254906
2.28774714	2.29411769
2.29185939	1.15686274
2.29605365	0.35294119
2.29605365	0.58823532
2.30018258	1.27450979
2.30431128	2.64705873
2.30830073	3.29411769
2.30830073	3.01960778
2.31242132	2.17647052
2.31659102	1.05882359
2.31659102	0.50980395
2.32055593	0.00000000
2.32470942	0.56862748
2.32879710	1.74509799
2.32879710	2.98039222
2.33295870	3.47058821
2.33704662	2.62745094
2.34096241	1.33333337
2.34096241	2.62745094
2.34513211	3.52941179
2.34921980	3.56862736
2.35344696	4.45098019
2.35344696	4.58823538
2.35741186	3.49019599
2.36150789	2.72549009
2.36150789	2.66666675
2.36566949	2.29411769
2.36976528	2.35294127
2.37388587	2.50980401
2.37388587	2.96078420
2.37787557	2.94117641
2.38203692	3.80392146
2.38611650	4.82352924
2.38611650	4.98039198
2.39031911	4.47058821
2.39424300	3.39215684
2.39837193	3.03921580
2.40250874	3.27450991
2.40661287	3.45098042
2.40661287	2.23529410
2.41065168	1.01960790
2.41474771	0.76470590
2.41890907	0.78431374
2.41890907	0.27450982
2.42301345	0.21568628
2.42704391	2.07843137
2.43131185	4.64705896
2.43131185	3.92156863
2.43526864	0.56862748
2.43938088	1.62745094
2.44350982	3.64705873
2.44755650	3.23529410
2.45162797	3.68627453
2.45162797	4.01960802
2.45574856	3.94117641
2.45989370	3.47058821
2.46402264	2.39215684
2.46402264	1.31372547
2.46802020	0.05882353
2.47216535	0.13725491
2.47626948	0.09803922
2.47626948	1.47058821
2.48040652	2.54901958
2.48451066	2.98039222
2.48849201	1.68627453
2.49267006	0.09803922
2.49682331	0.00000000
2.49682331	0.88235295
2.50073910	2.45098042
2.50485969	3.52941179
2.50897193	3.80392146
