0.67008102	2.05882359
0.67422616	1.90196073
0.67422616	1.43137252
0.67823207	1.11764705
0.68246734	1.00000000
0.68644863	0.98039216
0.68644863	1.13725495
0.69047910	1.45098042
0.69473076	1.76470590
0.69885135	1.33333337
0.70281625	1.17647064
0.70696139	1.45098042
0.70696139	1.82352936
0.71103281	2.00000000
0.71509606	1.72549021
0.71921664	1.49019611
0.71921664	1.50980389
0.72333723	1.56862748
0.72746599	1.70588231
0.73160297	1.84313726
0.73160297	1.94117641
0.73557609	1.76470590
0.73969662	1.60784316
0.74385816	1.52941179
0.74805248	1.80392158
0.75222218	1.92156863
0.75222218	1.92156863
0.75609702	1.76470590
0.76019305	1.68627453
0.76431358	1.66666663
0.76431358	1.56862748
0.76842600	1.72549021
0.77239913	1.98039210
0.77651966	2.11764717
0.77651966	2.23529410
0.78067303	2.07843137
0.78482634	2.07843137
0.78880769	2.54901958
0.79289550	2.68627453
0.79708159	2.62745094
0.79708159	2.54901958
0.80121857	2.45098042
0.80519986	2.68627453
0.80934501	2.92156863
0.80934501	3.03921580
0.81344920	2.96078420
0.81753701	2.56862736
0.82162482	2.35294127
0.82162482	2.39215684
0.82564712	2.58823538
0.82982504	2.90196085
0.83395380	3.09803915
0.83807439	2.96078420
0.84221131	2.84313726
0.84221131	2.92156863
0.84621722	3.15686274
0.85037059	3.49019599
0.85447472	3.72549009
0.85447472	3.41176462
0.85837412	3.09803915
0.86254388	2.68627453
0.86669719	2.64705873
0.86669719	3.13725495
0.87080961	3.41176462
0.87493020	3.47058821
0.87894428	3.09803915
0.88304847	3.00000000
0.88718539	3.09803915
0.88718539	3.21568632
0.89124864	3.27450991
0.89545935	3.29411769
0.89948159	3.21568632
0.89948159	3.13725495
0.90358579	3.01960778
0.90772277	3.07843137
0.91182697	3.45098042
0.91182697	3.86274505
0.91583282	3.58823538
0.91994524	2.98039222
0.92408216	2.62745094
0.92812085	2.84313726
0.93224961	3.21568632
0.93224961	3.84313726
0.93639475	4.37254906
0.94035965	4.03921556
0.94455397	2.98039222
0.94455397	2.09803915
0.94866639	2.21568632
0.95266408	2.50980401
0.95680100	2.49019599
0.95680100	2.49019599
0.96097076	2.86274505
0.96509951	3.98039222
0.96509951	4.29411745
0.96906447	3.41176462
0.97318500	2.62745094
0.97746944	2.56862736
0.97746944	2.58823538
0.98142618	2.27450991
0.98546481	1.98039210
0.98955262	2.00000000
0.98955262	2.05882359
0.99365681	2.13725495
0.99779379	2.37254906
1.00193894	2.82352948
1.00193894	3.39215684
1.00592029	3.66666675
1.01004899	3.39215684
1.01004899	2.94117641
1.01421881	2.62745094
1.01829839	2.82352948
1.02248442	2.76470590
1.02248442	2.62745094
1.02647400	2.74509811
1.03056180	3.03921580
1.03473151	3.19607854
1.03473151	3.68627453
1.03872097	3.35294127
1.04281700	2.45098042
1.04692936	1.78431368
1.04692936	1.84313726
1.05109918	2.31372547
1.05521154	2.52941179
1.05521154	1.64705884
1.05913544	0.74509805
1.06340349	0.68627453
1.06741762	1.15686274
1.06741762	1.94117641
1.07148898	2.76470590
1.07557678	2.80392146
1.07965648	2.52941179
1.07965648	3.17647052
1.08380973	3.74509811
1.08795500	3.39215684
1.09209192	2.84313726
1.09209192	2.52941179
1.09607327	2.37254906
1.10021019	2.05882359
1.10021019	2.00000000
1.10435534	1.78431368
1.10846770	1.74509799
1.11259651	1.88235295
1.11259651	2.39215684
1.11656141	2.88235283
1.12064922	2.86274505
1.12479436	2.45098042
1.12479436	2.25490189
1.12890673	2.82352948
1.13289630	3.07843137
1.13703322	2.56862736
1.14117837	2.49019599
1.14533985	2.82352948
1.14533985	3.68627453
1.14947689	4.15686274
1.15346634	3.82352948
1.15758693	3.43137264
1.15758693	3.15686274
1.16167474	2.11764717
1.16570520	1.31372547
1.16982579	1.35294116
1.16982579	1.60784316
1.17394638	2.01960778
1.17805052	3.21568632
1.18214655	3.96078420
1.18621802	3.47058821
1.19038773	3.07843137
1.19038773	2.64705873
1.19437718	2.25490189
1.19858789	2.66666675
1.20263481	2.66666675
1.20263481	2.88235283
1.20664883	2.92156863
1.21084309	2.47058821
1.21497190	1.72549021
1.21497190	1.33333337
1.21910071	1.78431368
1.22309840	2.25490189
1.22714520	2.64705873
1.23130679	2.33333325
1.23544371	2.70588231
1.23544371	2.96078420
1.23942506	3.21568632
1.24352098	3.39215684
1.24767435	3.13725495
1.24767435	3.21568632
1.25174582	3.19607854
1.25579262	2.37254906
1.25988865	1.33333337
1.25988865	0.80392158
1.26401746	0.52941179
1.26819527	0.78431374
1.27232409	2.49019599
1.27645290	3.41176462
1.28046691	3.39215684
1.28046691	2.58823538
1.28453839	1.47058821
1.28871632	0.72549021
1.29284501	0.54901963
1.29284501	0.74509805
1.29677725	0.80392158
1.30097151	0.90196079
1.30505931	1.31372547
1.30505931	1.64705884
1.30908978	1.96078432
1.31318581	1.84313726
1.31739652	0.41176471
1.32146788	0.13725491
1.32553113	0.35294119
1.32553113	1.13725495
1.32954526	1.96078432
1.33361661	2.21568632
1.33773720	2.47058821
1.33773720	2.82352948
1.34189880	2.45098042
1.34592927	2.25490189
1.35002518	1.96078432
1.35002518	1.66666663
1.35414577	1.66666663
1.35830736	1.60784316
1.36246884	0.47058824
1.36646652	0.82352942
1.37056255	1.31372547
1.37056255	1.94117641
1.37469947	2.27450991
1.37881196	2.27450991
1.38297343	2.50980401
1.38297343	2.90196085
1.38692200	3.13725495
1.39100158	3.15686274
1.39516318	2.70588231
1.39516318	2.56862736
1.39915264	3.03921580
1.40342891	3.33333325
1.40739381	1.62745094
1.41159630	0.60784316
1.41573322	0.88235295
1.41573322	1.78431368
1.41970634	1.64705884
1.42381060	0.49019608
1.42789018	0.60784316
1.42789018	2.39215684
1.43208444	3.80392146
1.43609035	4.17647076
1.44014537	3.50980401
1.44014537	2.47058821
1.44428241	2.39215684
1.44841933	2.68627453
1.44841933	2.84313726
1.45246613	3.43137264
1.45656216	3.80392146
1.46065819	3.60784316
1.46065819	2.72549009
1.46477056	2.39215684
1.46892393	1.96078432
1.47309363	2.35294127
1.47309363	3.49019599
1.47709131	3.09803915
1.48122013	1.72549021
1.48533249	1.62745094
1.48533249	1.58823526
1.48946130	1.47058821
1.49345899	2.00000000
1.49345899	3.07843137
1.49756312	1.70588231
1.50165915	0.90196079
1.50577152	2.05882359
1.50577152	3.41176462
1.50981832	3.00000000
1.51388156	2.17647052
1.51803493	2.41176462
1.51803493	3.88235283
1.52218831	4.98039198
1.52610409	4.94117641
1.53043759	3.78431368
1.53043759	0.00000000
1.53442717	0.01960784
1.53858054	1.17647064
1.53858054	2.35294127
1.54256177	2.98039222
1.54671514	4.50980377
1.55083573	4.64705896
1.55083573	1.03921568
1.55494809	0.00000000
1.55908501	0.74509805
1.56313193	1.35294116
1.56313193	0.00000000
1.56715417	0.00000000
1.57120919	0.58823532
1.57544446	2.21568632
1.57544446	1.86274505
1.57940936	0.00000000
1.58360374	0.00000000
1.58360374	0.66666669
1.58770788	0.00000000
1.59182847	0.52941179
1.59585893	4.98039198
1.59585893	4.98039198
1.59993851	4.92156839
1.60405910	2.76470590
